DocumentBillID,BillID,GroupTypeID,GroupTypeDesc,ApplicationID,ApplicationDesc,FilePath,LastUpdatedDate
78234,138958,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76715.doc,2010-06-02T21:23:01.763
78238,138987,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76719.doc,2010-06-02T21:23:02.433
78239,138987,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76720.doc,2010-06-02T21:23:02.607
78249,139124,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76730.doc,2010-06-02T21:23:04.22
78251,139133,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76732.doc,2010-06-02T21:23:04.53
78252,139134,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76733.doc,2010-06-02T21:23:04.713
78256,139145,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76737.doc,2010-06-02T21:23:05.393
78264,139174,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76745.doc,2010-06-02T21:23:06.66
78269,139285,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76750.doc,2010-06-02T21:23:07.45
78270,139285,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76751.doc,2010-06-02T21:23:07.61
78272,139287,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76753.doc,2010-06-02T21:23:07.94
78283,139348,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76764.doc,2010-06-02T21:23:09.667
78292,139545,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76773.doc,2010-06-02T21:23:11.217
78300,139552,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76781.doc,2010-06-02T21:23:12.52
78303,139586,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76784.doc,2010-06-02T21:23:13
78306,139587,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76787.doc,2010-06-02T21:23:13.48
78307,139587,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76788.doc,2010-06-02T21:23:13.643
78314,139598,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76795.doc,2010-06-02T21:23:14.797
78318,139603,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76799.doc,2010-06-02T21:23:15.453
78319,139603,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76800.doc,2010-06-02T21:23:15.607
78322,139604,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76803.doc,2010-06-02T21:23:16.113
78323,139604,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76804.doc,2010-06-02T21:23:16.293
78324,139604,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76805.doc,2010-06-02T21:23:16.48
78326,139604,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76807.doc,2010-06-02T21:23:16.823
78328,139687,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76809.doc,2010-06-02T21:23:17.167
78331,139724,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76812.doc,2010-06-02T21:23:17.667
78332,139724,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76813.doc,2010-06-02T21:23:17.843
78335,139751,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76816.doc,2010-06-02T21:23:18.313
78338,139764,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76819.doc,2010-06-02T21:23:18.753
78340,139764,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76821.doc,2010-06-02T21:23:19.047
78341,139764,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76822.doc,2010-06-02T21:23:19.2
78348,139944,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76829.doc,2010-06-02T21:23:20.327
78349,139944,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76830.doc,2010-06-02T21:23:20.47
78351,139944,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76832.doc,2010-06-02T21:23:20.777
78356,140027,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76837.doc,2010-06-02T21:23:21.623
78358,140027,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76839.doc,2010-06-02T21:23:21.973
78378,140344,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76859.doc,2010-06-02T21:23:25.2
78385,140495,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76866.doc,2010-06-02T21:23:26.41
78386,140495,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76867.doc,2010-06-02T21:23:26.577
78389,140505,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76870.doc,2010-06-02T21:23:27.153
78390,140505,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76871.doc,2010-06-02T21:23:27.32
78393,140530,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76874.doc,2010-06-02T21:23:27.79
78400,140584,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76881.doc,2010-06-02T21:23:28.94
78402,140667,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76883.doc,2010-06-02T21:23:29.25
78403,140667,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76884.doc,2010-06-02T21:23:29.447
78406,140670,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76887.doc,2010-06-02T21:23:29.913
78407,140670,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76888.doc,2010-06-02T21:23:30.07
78409,140670,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76890.doc,2010-06-02T21:23:30.36
77419,132456,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75900.doc,2010-06-02T21:20:49.957
77420,132456,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75901.doc,2010-06-02T21:20:50.143
77422,132456,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75903.doc,2010-06-02T21:20:50.513
77426,132458,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75907.doc,2014-12-03T13:03:39.79
77435,132469,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75916.doc,2010-06-02T21:20:52.7
77437,132469,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75918.doc,2010-06-02T21:20:53.013
77438,132469,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75919.doc,2010-06-02T21:20:53.16
77440,132525,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75921.doc,2010-06-02T21:20:53.47
77465,132719,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75946.doc,2010-06-02T21:20:57.613
77468,132721,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75949.doc,2010-06-02T21:20:58.16
77481,132740,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75962.doc,2010-06-02T21:21:00.413
77482,132740,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75963.doc,2010-06-02T21:21:00.57
77501,132883,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75982.doc,2010-06-02T21:21:03.733
77507,132890,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75988.doc,2010-06-02T21:21:04.717
77508,132890,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75989.doc,2010-06-02T21:21:04.91
77509,132890,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75990.doc,2010-06-02T21:21:05.053
77522,132950,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76003.doc,2010-06-02T21:21:07.187
77551,133124,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76032.doc,2010-06-02T21:21:11.75
77557,133176,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76038.doc,2010-06-02T21:21:12.76
77562,133180,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76043.doc,2010-06-02T21:21:13.527
77575,133232,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76056.doc,2010-06-02T21:21:15.613
77576,133232,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76057.doc,2010-06-02T21:21:15.777
77578,133267,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76059.doc,2010-06-02T21:21:16.07
77580,133267,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76061.doc,2010-06-02T21:21:16.383
77583,133347,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76064.doc,2010-06-02T21:21:16.89
77602,133572,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76083.doc,2010-06-02T21:21:19.953
77604,133572,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76085.doc,2010-06-02T21:21:20.247
77619,133927,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76100.doc,2010-06-02T21:21:22.687
77623,133946,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76104.doc,2010-06-02T21:21:23.3
77625,133965,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _76106.doc,2010-06-02T21:21:23.607
77626,133966,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76107.doc,2010-06-02T21:21:23.76
77631,133969,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76112.doc,2010-06-02T21:21:24.523
77648,134130,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76129.doc,2010-06-02T21:21:27.327
77650,134219,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76131.doc,2010-06-02T21:21:27.627
77662,134232,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76143.doc,2010-06-02T21:21:29.73
77666,134235,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76147.doc,2010-06-02T21:21:30.493
77672,134239,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76153.doc,2010-06-02T21:21:31.607
77673,134239,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76154.doc,2010-06-02T21:21:31.8
77674,134239,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76155.doc,2010-06-02T21:21:31.99
77692,134472,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76173.doc,2010-06-02T21:21:34.86
77693,134472,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76174.doc,2010-06-02T21:21:35.003
77701,134528,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76182.doc,2010-06-02T21:21:36.327
77705,134533,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76186.doc,2010-06-02T21:21:36.943
77723,134844,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76204.doc,2010-06-02T21:21:39.843
77724,134844,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76205.doc,2010-06-02T21:21:39.987
77725,134844,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76206.doc,2010-06-02T21:21:40.13
77728,134845,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76209.doc,2010-06-02T21:21:40.597
77737,134857,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76218.doc,2010-06-02T21:21:41.97
77742,134862,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76223.doc,2010-06-02T21:21:42.76
77744,134863,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76225.doc,2010-06-02T21:21:43.083
77749,134908,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76230.doc,2010-06-02T21:21:43.853
77753,134915,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76234.doc,2010-06-02T21:21:44.473
77765,134976,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76246.doc,2010-06-02T21:21:46.29
77775,134996,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76256.doc,2010-06-02T21:21:47.873
77778,135001,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _76259.doc,2010-06-02T21:21:48.333
77781,135003,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76262.doc,2010-06-02T21:21:48.823
77783,135003,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76264.doc,2010-06-02T21:21:49.107
77784,135003,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76265.doc,2010-06-02T21:21:49.27
77785,135003,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76266.doc,2010-06-02T21:21:49.423
77790,135087,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76271.doc,2010-06-02T21:21:50.2
77796,135131,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76277.doc,2010-06-02T21:21:51.163
77798,135131,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76279.doc,2010-06-02T21:21:51.493
77799,135131,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76280.doc,2010-06-02T21:21:51.64
77805,135136,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76286.doc,2010-06-02T21:21:52.633
77806,135136,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76287.doc,2010-06-02T21:21:52.787
77808,135137,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76289.doc,2010-06-02T21:21:53.107
77810,135137,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76291.doc,2010-06-02T21:21:53.44
77811,135137,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76292.doc,2010-06-02T21:21:53.617
77816,135141,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76297.doc,2010-06-02T21:21:54.37
77821,135305,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76302.doc,2010-06-02T21:21:55.18
77828,135426,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76309.doc,2010-06-02T21:21:56.327
77835,135510,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76316.doc,2010-06-02T21:21:57.493
77836,135511,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76317.doc,2010-06-02T21:21:57.657
77848,135664,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76329.doc,2010-06-02T21:21:59.68
77850,135664,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76331.doc,2010-06-02T21:22:00.04
77858,135671,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76339.doc,2010-06-02T21:22:01.283
77882,135917,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76363.doc,2010-06-02T21:22:05.123
77886,135966,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76367.doc,2010-06-02T21:22:05.763
77889,135972,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76370.doc,2010-06-02T21:22:06.203
77905,136014,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76386.doc,2010-06-02T21:22:08.807
77906,136014,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76387.doc,2010-06-02T21:22:08.967
77908,136017,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76389.doc,2010-06-02T21:22:09.27
77909,136017,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76390.doc,2010-06-02T21:22:09.427
77910,136017,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76391.doc,2010-06-02T21:22:09.607
77911,136017,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76392.doc,2010-06-02T21:22:09.78
77917,136045,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _76398.doc,2010-06-02T21:22:10.72
77922,136050,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76403.doc,2010-06-02T21:22:11.51
77928,136056,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76409.doc,2010-06-02T21:22:12.433
77929,136056,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76410.doc,2010-06-02T21:22:12.58
77930,136056,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76411.doc,2010-06-02T21:22:12.757
77932,136057,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76413.doc,2010-06-02T21:22:13.083
77937,136064,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _76418.doc,2010-06-02T21:22:13.93
77950,136102,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76431.doc,2010-06-02T21:22:15.93
77954,136105,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76435.doc,2010-06-02T21:22:16.563
77962,136205,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76443.doc,2010-06-02T21:22:17.86
77963,136205,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76444.doc,2010-06-02T21:22:18.027
77964,136205,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _76445.doc,2010-06-02T21:22:18.2
77965,136205,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76446.doc,2010-06-02T21:22:18.343
77967,136205,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76448.doc,2010-06-02T21:22:18.683
77971,136264,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76452.doc,2010-06-02T21:22:19.303
76695,130557,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75176.doc,2010-06-02T21:18:52.293
76697,130557,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75178.doc,2010-06-02T21:18:52.683
76702,130561,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75183.doc,2010-06-02T21:18:53.61
76717,130605,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75198.doc,2010-06-02T21:18:56.423
76721,130608,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75202.doc,2010-06-02T21:18:57.073
76723,130609,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75204.doc,2010-06-02T21:18:57.403
76726,130624,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75207.doc,2010-06-02T21:18:57.883
76746,130667,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75227.doc,2010-06-02T21:19:01.01
76747,130667,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75228.doc,2010-06-02T21:19:01.153
76748,130667,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75229.doc,2010-06-02T21:19:01.303
76753,130684,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75234.doc,2010-06-02T21:19:02.1
76754,130684,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75235.doc,2010-06-02T21:19:02.277
76764,130713,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75245.doc,2010-06-02T21:19:03.923
76765,130713,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75246.doc,2010-06-02T21:19:04.08
76767,130713,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75248.doc,2010-06-02T21:19:04.367
76769,130714,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75250.doc,2010-06-02T21:19:04.713
76789,130750,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75270.doc,2010-06-02T21:19:08.057
76790,130750,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75271.doc,2010-06-02T21:19:08.22
76793,130751,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75274.doc,2010-06-02T21:19:08.697
76794,130751,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75275.doc,2010-06-02T21:19:08.857
76822,130867,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75303.doc,2010-06-02T21:19:13.53
76828,130873,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75309.doc,2010-06-02T21:19:14.513
76838,130886,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75319.doc,2010-06-02T21:19:16.187
76850,130911,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75331.doc,2010-06-02T21:19:18.17
76857,130917,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75338.doc,2010-06-02T21:19:19.35
76860,130918,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75341.doc,2010-06-02T21:19:19.823
76862,130918,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75343.doc,2010-06-02T21:19:20.183
76866,130925,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75347.doc,2010-06-02T21:19:20.807
76875,131044,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75356.doc,2010-06-02T21:19:22.273
76880,131085,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75361.doc,2010-06-02T21:19:23.05
76884,131095,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75365.doc,2010-06-02T21:19:23.657
76911,131127,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75392.doc,2010-06-02T21:19:27.99
76917,131131,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75398.doc,2010-06-02T21:19:28.913
76931,131186,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75412.doc,2010-06-02T21:19:31.26
76937,131225,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75418.doc,2010-06-02T21:19:32.193
76940,131284,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75421.doc,2010-06-02T21:19:32.687
76944,131288,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75425.doc,2010-06-02T21:19:33.347
