doc,error
"{'DocumentBillID': '268166', 'BillID': 147549, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//3/law/3_ls1_285502.DOC', 'LastUpdatedDate': '2014-07-07T03:32:09.457'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //3/law/3_ls1_285502.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BAC090>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268167', 'BillID': 147049, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//3/law/3_ls1_285503.DOC', 'LastUpdatedDate': '2014-07-07T03:32:14.333'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //3/law/3_ls1_285503.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BAE090>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268168', 'BillID': 147480, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//3/law/3_ls1_285504.DOC', 'LastUpdatedDate': '2014-07-07T03:32:19.277'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //3/law/3_ls1_285504.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BAFFD0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268170', 'BillID': 148960, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//3/law/3_ls1_285506.DOC', 'LastUpdatedDate': '2014-07-07T03:32:29.58'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //3/law/3_ls1_285506.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BB6010>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268171', 'BillID': 147404, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//3/law/3_ls1_285507.DOC', 'LastUpdatedDate': '2014-07-07T03:32:34.34'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //3/law/3_ls1_285507.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BB7F50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268172', 'BillID': 149156, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//3/law/3_ls1_285508.DOC', 'LastUpdatedDate': '2014-07-07T03:32:39.087'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //3/law/3_ls1_285508.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BBDF10>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268173', 'BillID': 147908, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285509.DOC', 'LastUpdatedDate': '2014-07-07T03:32:43.787'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285509.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BBFED0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268174', 'BillID': 147968, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285510.DOC', 'LastUpdatedDate': '2014-07-07T03:32:48.74'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285510.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BC9F50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268175', 'BillID': 147173, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285511.DOC', 'LastUpdatedDate': '2014-07-07T03:32:53.477'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285511.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BCBF90>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268176', 'BillID': 150253, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285512.DOC', 'LastUpdatedDate': '2014-07-07T03:32:58.023'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285512.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BD5F50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268177', 'BillID': 147146, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285513.DOC', 'LastUpdatedDate': '2014-07-07T03:33:02.803'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285513.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BD7F10>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268178', 'BillID': 315809, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285514.DOC', 'LastUpdatedDate': '2014-07-07T03:33:07.487'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285514.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BDDF50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268179', 'BillID': 147573, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285515.DOC', 'LastUpdatedDate': '2014-07-07T03:33:12.95'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285515.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BDFE90>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268180', 'BillID': 148166, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285516.DOC', 'LastUpdatedDate': '2014-07-07T03:33:17.72'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285516.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BF1E50>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268181', 'BillID': 150229, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285517.DOC', 'LastUpdatedDate': '2014-07-07T03:33:22.683'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285517.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BF3DD0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268182', 'BillID': 148331, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285518.DOC', 'LastUpdatedDate': '2014-07-07T03:33:27.493'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285518.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BFDDD0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268183', 'BillID': 149188, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285519.DOC', 'LastUpdatedDate': '2014-07-07T03:33:32.89'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285519.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606BFFD10>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268184', 'BillID': 147926, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285520.DOC', 'LastUpdatedDate': '2014-07-07T03:33:38.163'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285520.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C05D10>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268187', 'BillID': 148502, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285523.DOC', 'LastUpdatedDate': '2014-07-07T03:33:53.937'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285523.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C07C90>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268188', 'BillID': 147022, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285524.DOC', 'LastUpdatedDate': '2014-07-07T03:33:58.453'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285524.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C11F90>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268189', 'BillID': 147586, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285525.DOC', 'LastUpdatedDate': '2014-07-07T03:34:03.573'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285525.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C18190>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268190', 'BillID': 149649, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285526.DOC', 'LastUpdatedDate': '2014-07-07T03:34:08.453'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285526.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C1A310>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268191', 'BillID': 148121, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285527.DOC', 'LastUpdatedDate': '2014-07-07T03:34:12.98'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285527.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C28550>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268193', 'BillID': 148947, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285529.DOC', 'LastUpdatedDate': '2014-07-07T03:34:22.42'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285529.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C2A750>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268195', 'BillID': 148456, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285531.DOC', 'LastUpdatedDate': '2014-07-07T03:34:32.52'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285531.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C2C950>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268196', 'BillID': 149811, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285532.DOC', 'LastUpdatedDate': '2014-07-07T03:34:37.813'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285532.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C2EB90>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268197', 'BillID': 147650, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285533.DOC', 'LastUpdatedDate': '2014-07-07T03:34:42.493'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285533.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C38DD0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268198', 'BillID': 147732, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285534.DOC', 'LastUpdatedDate': '2014-07-07T03:34:47.45'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285534.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013606C3AFD0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268199', 'BillID': 147477, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285535.DOC', 'LastUpdatedDate': '2014-07-07T03:34:51.967'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285535.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013607A95190>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268200', 'BillID': 148141, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285536.DOC', 'LastUpdatedDate': '2014-07-07T03:34:56.323'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285536.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013607A97350>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268201', 'BillID': 147775, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285537.DOC', 'LastUpdatedDate': '2014-07-07T03:35:01.31'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285537.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013607AA55D0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268202', 'BillID': 149698, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285538.DOC', 'LastUpdatedDate': '2014-07-07T03:35:06.253'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285538.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013607AA77D0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268203', 'BillID': 150274, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285539.DOC', 'LastUpdatedDate': '2014-07-07T03:35:10.893'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285539.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013607AB5B90>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268204', 'BillID': 148938, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285540.DOC', 'LastUpdatedDate': '2014-07-07T03:35:16.073'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285540.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013607AB7DD0>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
"{'DocumentBillID': '268205', 'BillID': 149883, 'GroupTypeID': 2, 'GroupTypeDesc': 'הצעת חוק לקריאה הראשונה', 'ApplicationID': 1, 'ApplicationDesc': 'DOC', 'FilePath': 'https://fs.knesset.gov.il//6/law/6_ls1_285541.DOC', 'LastUpdatedDate': '2014-07-07T03:35:20.913'}","HTTPSConnectionPool(host='fs.knesset.gov.il', port=443): Max retries exceeded with url: //6/law/6_ls1_285541.DOC (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013607ABA050>: Failed to resolve 'fs.knesset.gov.il' ([Errno 11002] getaddrinfo failed)""))"
